ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
370,20220824,20220905,20220831,17107,SO49415,2443.35
341,20220824,20220905,20220831,20917,SO49416,782.99
362,20220824,20220905,20220831,12623,SO49417,2049.0982
352,20220824,20220905,20220831,14030,SO49418,2071.4196
368,20220824,20220905,20220831,23534,SO49419,2443.35
389,20220824,20220905,20220831,14354,SO49420,1000.4375
379,20220824,20220905,20220831,23573,SO49421,2181.5625
370,20220824,20220905,20220831,23648,SO49422,2443.35
331,20220824,20220905,20220831,26666,SO49423,782.99
343,20220824,20220905,20220831,26740,SO49424,782.99
369,20220825,20220906,20220901,15623,SO49425,2443.35
323,20220825,20220906,20220901,20921,SO49426,782.99
339,20220825,20220906,20220901,19338,SO49427,782.99
368,20220825,20220906,20220901,13870,SO49428,2443.35
360,20220825,20220906,20220901,14012,SO49429,2049.0982
327,20220825,20220906,20220901,15538,SO49430,782.99
333,20220825,20220906,20220901,15548,SO49431,782.99
373,20220826,20220907,20220902,17841,SO49432,2181.5625
373,20220826,20220907,20220902,23544,SO49433,2181.5625
381,20220826,20220907,20220902,14357,SO49434,1000.4375
377,20220827,20220908,20220903,17181,SO49435,2181.5625
323,20220827,20220908,20220903,20847,SO49436,782.99
331,20220827,20220908,20220903,19336,SO49437,782.99
356,20220827,20220908,20220903,14020,SO49438,2071.4196
356,20220827,20220908,20220903,14064,SO49439,2071.4196
360,20220827,20220908,20220903,14101,SO49440,2049.0982
358,20220827,20220908,20220903,27044,SO49441,2049.0982
335,20220827,20220908,20220903,15532,SO49442,782.99
381,20220828,20220909,20220904,19440,SO49549,1000.4375
329,20220828,20220909,20220904,19380,SO49550,782.99
333,20220828,20220909,20220904,21040,SO49551,782.99
358,20220828,20220909,20220904,12647,SO49552,2049.0982
354,20220828,20220909,20220904,14302,SO49553,2071.4196
337,20220828,20220909,20220904,15739,SO49554,782.99
387,20220828,20220909,20220904,25036,SO49555,1000.4375
339,20220828,20220909,20220904,26752,SO49556,782.99
335,20220828,20220909,20220904,26753,SO49557,782.99
333,20220829,20220910,20220905,19366,SO49558,782.99
369,20220829,20220910,20220905,26115,SO49559,2443.35
375,20220829,20220910,20220905,13892,SO49560,2181.5625
358,20220829,20220910,20220905,14681,SO49561,2049.0982
354,20220829,20220910,20220905,14234,SO49562,2071.4196
354,20220829,20220910,20220905,27087,SO49563,2071.4196
387,20220829,20220910,20220905,26533,SO49564,1000.4375
356,20220829,20220910,20220905,21501,SO49565,2071.4196
333,20220829,20220910,20220905,15565,SO49566,782.99
356,20220829,20220910,20220905,12634,SO49567,2071.4196
375,20220829,20220910,20220905,24003,SO49568,2181.5625
371,20220830,20220911,20220906,16262,SO49569,2181.5625
358,20220830,20220911,20220906,14316,SO49570,2049.0982
358,20220830,20220911,20220906,14345,SO49571,2049.0982
352,20220830,20220911,20220906,27107,SO49572,2071.4196
371,20220830,20220911,20220906,24009,SO49573,2181.5625
321,20220830,20220911,20220906,26764,SO49574,782.99
370,20220831,20220912,20220907,15923,SO49575,2443.35
379,20220831,20220912,20220907,17761,SO49576,2181.5625
377,20220831,20220912,20220907,17762,SO49577,2181.5625
389,20220831,20220912,20220907,19057,SO49578,1000.4375
358,20220831,20220912,20220907,14322,SO49579,2049.0982
358,20220831,20220912,20220907,14225,SO49580,2049.0982
369,20220901,20220913,20220908,17937,SO49581,2443.35
377,20220901,20220913,20220908,17220,SO49582,2181.5625
377,20220901,20220913,20220908,16203,SO49583,2181.5625
368,20220901,20220913,20220908,13894,SO49584,2443.35
362,20220901,20220913,20220908,12644,SO49585,2049.0982
352,20220901,20220913,20220908,12500,SO49586,2071.4196
356,20220901,20220913,20220908,14301,SO49587,2071.4196
354,20220901,20220913,20220908,14226,SO49588,2071.4196
362,20220901,20220913,20220908,14263,SO49589,2049.0982
360,20220901,20220913,20220908,21348,SO49590,2049.0982
352,20220901,20220913,20220908,27092,SO49591,2071.4196
327,20220901,20220913,20220908,15558,SO49592,782.99
327,20220901,20220913,20220908,15561,SO49593,782.99
379,20220901,20220913,20220908,24005,SO49594,2181.5625
383,20220901,20220913,20220908,25107,SO49595,1000.4375
379,20220901,20220913,20220908,23653,SO49596,2181.5625
368,20220901,20220913,20220908,24001,SO49597,2443.35
375,20220902,20220914,20220909,15710,SO49598,2181.5625
368,20220902,20220914,20220909,15921,SO49599,2443.35
381,20220902,20220914,20220909,14381,SO49600,1000.4375
389,20220902,20220914,20220909,14382,SO49601,1000.4375
331,20220902,20220914,20220909,15737,SO49602,782.99
368,20220902,20220914,20220909,23655,SO49603,2443.35
370,20220903,20220915,20220910,17221,SO49604,2443.35
381,20220903,20220915,20220910,19065,SO49605,1000.4375
337,20220903,20220915,20220910,21034,SO49606,782.99
352,20220903,20220915,20220910,12475,SO49607,2071.4196
356,20220903,20220915,20220910,14262,SO49608,2071.4196
387,20220903,20220915,20220910,14367,SO49609,1000.4375
358,20220903,20220915,20220910,27105,SO49610,2049.0982
343,20220903,20220915,20220910,15554,SO49611,782.99
339,20220903,20220915,20220910,21039,SO49612,782.99
375,20220904,20220916,20220911,16052,SO49613,2181.5625
343,20220904,20220916,20220911,20982,SO49614,782.99
327,20220904,20220916,20220911,21020,SO49615,782.99
352,20220904,20220916,20220911,12479,SO49616,2071.4196
358,20220904,20220916,20220911,29479,SO49617,2049.0982
352,20220904,20220916,20220911,14306,SO49618,2071.4196
362,20220904,20220916,20220911,14324,SO49619,2049.0982
356,20220904,20220916,20220911,14326,SO49620,2071.4196
352,20220904,20220916,20220911,14348,SO49621,2071.4196
352,20220904,20220916,20220911,14668,SO49622,2071.4196
356,20220904,20220916,20220911,27088,SO49623,2071.4196
381,20220904,20220916,20220911,25051,SO49624,1000.4375
381,20220904,20220916,20220911,25053,SO49625,1000.4375
377,20220904,20220916,20220911,23998,SO49626,2181.5625
358,20220905,20220917,20220912,14230,SO49627,2049.0982
362,20220905,20220917,20220912,27104,SO49628,2049.0982
325,20220905,20220917,20220912,15557,SO49629,782.99
375,20220905,20220917,20220912,23651,SO49630,2181.5625
354,20220905,20220917,20220912,14260,SO49631,2071.4196
335,20220906,20220918,20220913,20860,SO49632,782.99
373,20220906,20220918,20220913,26202,SO49633,2181.5625
360,20220906,20220918,20220913,14279,SO49634,2049.0982
356,20220906,20220918,20220913,27097,SO49635,2071.4196
369,20220906,20220918,20220913,23665,SO49636,2443.35
377,20220907,20220919,20220914,17943,SO49637,2181.5625
385,20220907,20220919,20220914,19067,SO49638,1000.4375
329,20220907,20220919,20220914,19386,SO49639,782.99
362,20220907,20220919,20220914,12462,SO49640,2049.0982
358,20220907,20220919,20220914,14276,SO49641,2049.0982
356,20220907,20220919,20220914,14299,SO49642,2071.4196
375,20220907,20220919,20220914,24006,SO49643,2181.5625
327,20220907,20220919,20220914,26768,SO49644,782.99
370,20220908,20220920,20220915,15678,SO49645,2443.35
379,20220908,20220920,20220915,15688,SO49646,2181.5625
368,20220908,20220920,20220915,17742,SO49647,2443.35
383,20220908,20220920,20220915,19455,SO49648,1000.4375
327,20220908,20220920,20220915,21027,SO49649,782.99
360,20220908,20220920,20220915,12637,SO49650,2049.0982
352,20220908,20220920,20220915,14670,SO49651,2071.4196
362,20220908,20220920,20220915,14855,SO49652,2049.0982
352,20220908,20220920,20220915,15014,SO49653,2071.4196
358,20220908,20220920,20220915,14224,SO49654,2049.0982
356,20220908,20220920,20220915,27079,SO49655,2071.4196
362,20220908,20220920,20220915,27083,SO49656,2049.0982
341,20220908,20220920,20220915,15750,SO49657,782.99
337,20220908,20220920,20220915,15763,SO49658,782.99
352,20220908,20220920,20220915,21354,SO49659,2071.4196
371,20220908,20220920,20220915,23660,SO49660,2181.5625
370,20220908,20220920,20220915,23995,SO49661,2443.35
331,20220908,20220920,20220915,26763,SO49662,782.99
339,20220908,20220920,20220915,26767,SO49663,782.99
368,20220909,20220921,20220916,17896,SO49664,2443.35
360,20220909,20220921,20220916,29483,SO49665,2049.0982
362,20220909,20220921,20220916,14287,SO49666,2049.0982
354,20220909,20220921,20220916,14673,SO49667,2071.4196
362,20220909,20220921,20220916,14261,SO49668,2049.0982
352,20220909,20220921,20220916,27080,SO49669,2071.4196
377,20220909,20220921,20220916,23996,SO49670,2181.5625
373,20220910,20220922,20220917,17199,SO49671,2181.5625
379,20220910,20220922,20220917,16259,SO49672,2181.5625
325,20220910,20220922,20220917,21011,SO49673,782.99
369,20220910,20220922,20220917,13887,SO49674,2443.35
360,20220910,20220922,20220917,11241,SO49675,2049.0982
356,20220910,20220922,20220917,12658,SO49676,2071.4196
358,20220910,20220922,20220917,14666,SO49677,2049.0982
358,20220910,20220922,20220917,27081,SO49678,2049.0982
329,20220910,20220922,20220917,26760,SO49679,782.99
370,20220911,20220923,20220918,17969,SO49680,2443.35
379,20220911,20220923,20220918,13890,SO49681,2181.5625
356,20220911,20220923,20220918,21352,SO49682,2071.4196
356,20220911,20220923,20220918,27108,SO49683,2071.4196
370,20220911,20220923,20220918,24000,SO49684,2443.35
373,20220912,20220924,20220919,17959,SO49685,2181.5625
377,20220912,20220924,20220919,16051,SO49686,2181.5625
371,20220912,20220924,20220919,16205,SO49687,2181.5625
362,20220912,20220924,20220919,12653,SO49688,2049.0982
381,20220912,20220924,20220919,14377,SO49689,1000.4375
375,20220912,20220924,20220919,24008,SO49690,2181.5625
373,20220912,20220924,20220919,23662,SO49691,2181.5625
375,20220913,20220925,20220920,17960,SO49692,2181.5625
369,20220913,20220925,20220920,17741,SO49693,2443.35
368,20220913,20220925,20220920,17968,SO49694,2443.35
362,20220913,20220925,20220920,12499,SO49695,2049.0982
356,20220913,20220925,20220920,14323,SO49696,2071.4196
358,20220913,20220925,20220920,14238,SO49697,2049.0982
354,20220913,20220925,20220920,21336,SO49698,2071.4196
381,20220913,20220925,20220920,25037,SO49699,1000.4375
375,20220913,20220925,20220920,23664,SO49700,2181.5625
368,20220914,20220926,20220921,17933,SO49701,2443.35
375,20220914,20220926,20220921,15687,SO49702,2181.5625
373,20220914,20220926,20220921,15924,SO49703,2181.5625
377,20220914,20220926,20220921,17962,SO49704,2181.5625
370,20220914,20220926,20220921,15925,SO49705,2443.35
383,20220914,20220926,20220921,17770,SO49706,1000.4375
371,20220914,20220926,20220921,13889,SO49707,2181.5625
352,20220914,20220926,20220921,12487,SO49708,2071.4196
352,20220914,20220926,20220921,14300,SO49709,2071.4196
362,20220914,20220926,20220921,14308,SO49710,2049.0982
362,20220914,20220926,20220921,14676,SO49711,2049.0982
360,20220914,20220926,20220921,27095,SO49712,2049.0982
354,20220914,20220926,20220921,21400,SO49713,2071.4196
375,20220914,20220926,20220921,23663,SO49714,2181.5625
325,20220914,20220926,20220921,26761,SO49715,782.99
377,20220915,20220927,20220922,17722,SO49716,2181.5625
368,20220915,20220927,20220922,16204,SO49717,2443.35
387,20220915,20220927,20220922,19196,SO49718,1000.4375
327,20220915,20220927,20220922,20854,SO49719,782.99
358,20220915,20220927,20220922,12640,SO49720,2049.0982
356,20220915,20220927,20220922,12645,SO49721,2071.4196
352,20220915,20220927,20220922,14264,SO49722,2071.4196
387,20220915,20220927,20220922,14366,SO49723,1000.4375
356,20220915,20220927,20220922,27106,SO49724,2071.4196
370,20220915,20220927,20220922,24007,SO49725,2443.35
381,20220915,20220927,20220922,25057,SO49726,1000.4375
325,20220915,20220927,20220922,26774,SO49727,782.99
368,20220916,20220928,20220923,17635,SO49728,2443.35
387,20220916,20220928,20220923,19046,SO49729,1000.4375
339,20220916,20220928,20220923,21036,SO49730,782.99
360,20220916,20220928,20220923,29450,SO49731,2049.0982
356,20220916,20220928,20220923,14523,SO49732,2071.4196
360,20220916,20220928,20220923,14259,SO49733,2049.0982
362,20220916,20220928,20220923,27086,SO49734,2049.0982
343,20220916,20220928,20220923,15569,SO49735,782.99
331,20220916,20220928,20220923,15555,SO49736,782.99
385,20220916,20220928,20220923,25106,SO49737,1000.4375
341,20220916,20220928,20220923,26751,SO49738,782.99
377,20220917,20220929,20220924,13895,SO49739,2181.5625
354,20220917,20220929,20220924,14310,SO49740,2071.4196
389,20220917,20220929,20220924,14378,SO49741,1000.4375
331,20220917,20220929,20220924,27285,SO49742,782.99
368,20220917,20220929,20220924,23993,SO49743,2443.35
389,20220918,20220930,20220925,19188,SO49744,1000.4375
387,20220918,20220930,20220925,19448,SO49745,1000.4375
358,20220918,20220930,20220925,29482,SO49746,2049.0982
356,20220918,20220930,20220925,12495,SO49747,2071.4196
389,20220918,20220930,20220925,14380,SO49748,1000.4375
327,20220918,20220930,20220925,26754,SO49749,782.99
329,20220918,20220930,20220925,26757,SO49750,782.99
368,20220919,20221001,20220926,17966,SO49751,2443.35
360,20220919,20221001,20220926,11242,SO49752,2049.0982
358,20220919,20221001,20220926,14275,SO49753,2049.0982
360,20220919,20221001,20220926,14303,SO49754,2049.0982
362,20220919,20221001,20220926,14305,SO49755,2049.0982
371,20220919,20221001,20220926,23658,SO49756,2181.5625
379,20220920,20221002,20220927,17965,SO49757,2181.5625
331,20220920,20221002,20220927,19381,SO49758,782.99
389,20220920,20221002,20220927,14379,SO49759,1000.4375
358,20220920,20221002,20220927,21423,SO49760,2049.0982
339,20220920,20221002,20220927,27270,SO49761,782.99
368,20220921,20221003,20220928,17948,SO49762,2443.35
356,20220921,20221003,20220928,14277,SO49763,2071.4196
356,20220921,20221003,20220928,14236,SO49764,2071.4196
354,20220921,20221003,20220928,27094,SO49765,2071.4196
329,20220922,20221004,20220929,19419,SO49766,782.99
356,20220922,20221004,20220929,14347,SO49767,2071.4196
360,20220922,20221004,20220929,27103,SO49768,2049.0982
356,20220922,20221004,20220929,27091,SO49769,2071.4196
343,20220922,20221004,20220929,27298,SO49770,782.99
343,20220922,20221004,20220929,15570,SO49771,782.99
379,20220922,20221004,20220929,23661,SO49772,2181.5625
343,20220922,20221004,20220929,26750,SO49773,782.99
358,20220923,20221005,20220930,12648,SO49774,2049.0982
352,20220923,20221005,20220930,14235,SO49775,2071.4196
331,20220923,20221005,20220930,27297,SO49776,782.99
335,20220923,20221005,20220930,27404,SO49777,782.99
369,20220924,20221006,20221001,17198,SO49778,2443.35
369,20220924,20221006,20221001,17209,SO49779,2443.35
373,20220924,20221006,20221001,17958,SO49780,2181.5625
362,20220924,20221006,20221001,12484,SO49781,2049.0982
325,20220924,20221006,20221001,21018,SO49782,782.99
343,20220924,20221006,20221001,20861,SO49783,782.99
362,20220924,20221006,20221001,14325,SO49784,2049.0982
358,20220924,20221006,20221001,14667,SO49785,2049.0982
362,20220924,20221006,20221001,27090,SO49786,2049.0982
368,20220924,20221006,20221001,23656,SO49787,2443.35
368,20220924,20221006,20221001,23992,SO49788,2443.35
373,20220924,20221006,20221001,24002,SO49789,2181.5625
329,20220924,20221006,20221001,26758,SO49790,782.99
370,20220925,20221007,20221002,16261,SO49791,2443.35
343,20220925,20221007,20221002,21012,SO49792,782.99
352,20220925,20221007,20221002,14671,SO49793,2071.4196
352,20220925,20221007,20221002,21349,SO49794,2071.4196
354,20220925,20221007,20221002,27093,SO49795,2071.4196
337,20220925,20221007,20221002,15562,SO49796,782.99
329,20220925,20221007,20221002,15568,SO49797,782.99
375,20220925,20221007,20221002,24159,SO49798,2181.5625
375,20220925,20221007,20221002,23994,SO49799,2181.5625
375,20220925,20221007,20221002,24004,SO49800,2181.5625
375,20220926,20221008,20221003,15920,SO49801,2181.5625
370,20220926,20221008,20221003,17629,SO49802,2443.35
370,20220926,20221008,20221003,15931,SO49803,2443.35
377,20220926,20221008,20221003,26200,SO49804,2181.5625
360,20220926,20221008,20221003,14286,SO49805,2049.0982
362,20220926,20221008,20221003,14304,SO49806,2049.0982
356,20220926,20221008,20221003,14346,SO49807,2071.4196
354,20220926,20221008,20221003,14672,SO49808,2071.4196
368,20220926,20221008,20221003,24160,SO49809,2443.35
389,20220926,20221008,20221003,25052,SO49810,1000.4375
375,20220927,20221009,20221004,17892,SO49811,2181.5625
368,20220927,20221009,20221004,15677,SO49812,2443.35
379,20220927,20221009,20221004,15700,SO49813,2181.5625
356,20220927,20221009,20221004,11336,SO49814,2071.4196
362,20220927,20221009,20221004,27089,SO49815,2049.0982
387,20220927,20221009,20221004,14374,SO49816,1000.4375
354,20220927,20221009,20221004,27096,SO49817,2071.4196
377,20220927,20221009,20221004,23652,SO49818,2181.5625
368,20220927,20221009,20221004,23659,SO49819,2443.35
371,20220927,20221009,20221004,23999,SO49820,2181.5625
373,20220928,20221010,20221005,17789,SO49895,2181.5625
375,20220928,20221010,20221005,16388,SO49896,2181.5625
371,20220928,20221010,20221005,16392,SO49897,2181.5625
370,20220928,20221010,20221005,17824,SO49898,2443.35
368,20220928,20221010,20221005,17873,SO49899,2443.35
379,20220928,20221010,20221005,16286,SO49900,2181.5625
331,20220928,20221010,20221005,19427,SO49901,782.99
352,20220928,20221010,20221005,12501,SO49902,2071.4196
329,20220928,20221010,20221005,15851,SO49903,782.99
341,20220928,20221010,20221005,15882,SO49904,782.99
385,20220928,20221010,20221005,25120,SO49905,1000.4375
360,20220929,20221011,20221006,27193,SO49906,2049.0982
360,20220929,20221011,20221006,21589,SO49907,2049.0982
358,20220929,20221011,20221006,27199,SO49908,2049.0982
368,20220929,20221011,20221006,17981,SO49909,2443.35
371,20220929,20221011,20221006,13903,SO49910,2181.5625
358,20220929,20221011,20221006,12857,SO49911,2049.0982
356,20220929,20221011,20221006,15185,SO49912,2071.4196
358,20220929,20221011,20221006,15192,SO49913,2049.0982
356,20220929,20221011,20221006,15207,SO49914,2071.4196
354,20220929,20221011,20221006,15143,SO49915,2071.4196
356,20220929,20221011,20221006,15145,SO49916,2071.4196
379,20220929,20221011,20221006,24177,SO49917,2181.5625
385,20220929,20221011,20221006,25108,SO49918,1000.4375
371,20220930,20221012,20221007,17796,SO49919,2181.5625
387,20220930,20221012,20221007,19477,SO49920,1000.4375
379,20220930,20221012,20221007,13911,SO49921,2181.5625
360,20220930,20221012,20221007,15171,SO49922,2049.0982
327,20220930,20221012,20221007,27338,SO49923,782.99
362,20221001,20221013,20221008,21595,SO49924,2049.0982
377,20221001,20221013,20221008,16391,SO49925,2181.5625
370,20221001,20221013,20221008,16400,SO49926,2443.35
387,20221001,20221013,20221008,17775,SO49927,1000.4375
321,20221001,20221013,20221008,19442,SO49928,782.99
360,20221001,20221013,20221008,11346,SO49929,2049.0982
360,20221001,20221013,20221008,12854,SO49930,2049.0982
331,20221001,20221013,20221008,15860,SO49931,782.99
383,20221001,20221013,20221008,14418,SO49932,1000.4375
352,20221001,20221013,20221008,15169,SO49933,2071.4196
379,20221001,20221013,20221008,24266,SO49934,2181.5625
321,20221001,20221013,20221008,26916,SO49935,782.99
360,20221002,20221014,20221009,27201,SO49936,2049.0982
358,20221002,20221014,20221009,27251,SO49937,2049.0982
385,20221002,20221014,20221009,19274,SO49938,1000.4375
360,20221002,20221014,20221009,11379,SO49939,2049.0982
354,20221002,20221014,20221009,12859,SO49940,2071.4196
356,20221002,20221014,20221009,15022,SO49941,2071.4196
385,20221002,20221014,20221009,14400,SO49942,1000.4375
383,20221002,20221014,20221009,14417,SO49943,1000.4375
354,20221002,20221014,20221009,15210,SO49944,2071.4196
389,20221002,20221014,20221009,25119,SO49945,1000.4375
371,20221003,20221015,20221010,18021,SO49946,2181.5625
385,20221003,20221015,20221010,19471,SO49947,1000.4375
362,20221003,20221015,20221010,15015,SO49948,2049.0982
387,20221003,20221015,20221010,14411,SO49949,1000.4375
371,20221003,20221015,20221010,24163,SO49950,2181.5625
360,20221004,20221016,20221011,27231,SO49951,2049.0982
333,20221004,20221016,20221011,15840,SO49952,782.99
360,20221004,20221016,20221011,15213,SO49953,2049.0982
360,20221004,20221016,20221011,15144,SO49954,2049.0982
360,20221004,20221016,20221011,15152,SO49955,2049.0982
387,20221004,20221016,20221011,25112,SO49956,1000.4375
387,20221004,20221016,20221011,25114,SO49957,1000.4375
368,20221004,20221016,20221011,24167,SO49958,2443.35
368,20221004,20221016,20221011,24241,SO49959,2443.35
375,20221004,20221016,20221011,24249,SO49960,2181.5625
327,20221004,20221016,20221011,26921,SO49961,782.99
358,20221005,20221017,20221012,27226,SO49962,2049.0982
370,20221005,20221017,20221012,17847,SO49963,2443.35
377,20221005,20221017,20221012,16394,SO49964,2181.5625
341,20221005,20221017,20221012,21071,SO49965,782.99
352,20221005,20221017,20221012,12856,SO49966,2071.4196
354,20221005,20221017,20221012,12521,SO49967,2071.4196
354,20221005,20221017,20221012,15029,SO49968,2071.4196
327,20221005,20221017,20221012,15768,SO49969,782.99
327,20221005,20221017,20221012,15769,SO49970,782.99
358,20221005,20221017,20221012,15208,SO49971,2049.0982
356,20221005,20221017,20221012,15211,SO49972,2071.4196
379,20221005,20221017,20221012,24173,SO49973,2181.5625
371,20221005,20221017,20221012,24248,SO49974,2181.5625
370,20221006,20221018,20221013,16291,SO49975,2443.35
375,20221006,20221018,20221013,13906,SO49976,2181.5625
377,20221006,20221018,20221013,13910,SO49977,2181.5625
352,20221006,20221018,20221013,12546,SO49978,2071.4196
352,20221006,20221018,20221013,12855,SO49979,2071.4196
358,20221006,20221018,20221013,15027,SO49980,2049.0982
362,20221006,20221018,20221013,15032,SO49981,2049.0982
383,20221006,20221018,20221013,14406,SO49982,1000.4375
356,20221006,20221018,20221013,15179,SO49983,2071.4196
383,20221006,20221018,20221013,25115,SO49984,1000.4375
360,20221007,20221019,20221014,11339,SO49985,2049.0982
362,20221007,20221019,20221014,21582,SO49986,2049.0982
362,20221007,20221019,20221014,15204,SO49987,2049.0982
362,20221007,20221019,20221014,15120,SO49988,2049.0982
358,20221007,20221019,20221014,15130,SO49989,2049.0982
356,20221007,20221019,20221014,15180,SO49990,2071.4196
356,20221008,20221020,20221015,27211,SO49991,2071.4196
358,20221008,20221020,20221015,27240,SO49992,2049.0982
369,20221008,20221020,20221015,17781,SO49993,2443.35
379,20221008,20221020,20221015,17799,SO49994,2181.5625
331,20221008,20221020,20221015,21060,SO49995,782.99
362,20221008,20221020,20221015,12735,SO49996,2049.0982
356,20221008,20221020,20221015,12736,SO49997,2071.4196
362,20221008,20221020,20221015,12808,SO49998,2049.0982
385,20221008,20221020,20221015,14392,SO49999,1000.4375
352,20221008,20221020,20221015,27116,SO50000,2071.4196
352,20221008,20221020,20221015,15183,SO50001,2071.4196
368,20221008,20221020,20221015,24170,SO50002,2443.35
337,20221008,20221020,20221015,26796,SO50003,782.99
354,20221009,20221021,20221016,27228,SO50004,2071.4196
371,20221009,20221021,20221016,17848,SO50005,2181.5625
333,20221009,20221021,20221016,20896,SO50006,782.99
354,20221009,20221021,20221016,15181,SO50007,2071.4196
356,20221009,20221021,20221016,15122,SO50008,2071.4196
389,20221009,20221021,20221016,25111,SO50009,1000.4375
369,20221009,20221021,20221016,24171,SO50010,2443.35
358,20221010,20221022,20221017,27232,SO50011,2049.0982
358,20221010,20221022,20221017,27255,SO50012,2049.0982
379,20221010,20221022,20221017,17979,SO50013,2181.5625
369,20221010,20221022,20221017,17833,SO50014,2443.35
381,20221010,20221022,20221017,19254,SO50015,1000.4375
333,20221010,20221022,20221017,20870,SO50016,782.99
327,20221010,20221022,20221017,21056,SO50017,782.99
321,20221010,20221022,20221017,20876,SO50018,782.99
375,20221010,20221022,20221017,26235,SO50019,2181.5625
362,20221010,20221022,20221017,12738,SO50020,2049.0982
362,20221010,20221022,20221017,12839,SO50021,2049.0982
358,20221010,20221022,20221017,12712,SO50022,2049.0982
341,20221010,20221022,20221017,15780,SO50023,782.99
329,20221010,20221022,20221017,27406,SO50024,782.99
387,20221010,20221022,20221017,14386,SO50025,1000.4375
356,20221010,20221022,20221017,15205,SO50026,2071.4196
371,20221010,20221022,20221017,24272,SO50027,2181.5625
379,20221010,20221022,20221017,24273,SO50028,2181.5625
356,20221011,20221023,20221018,27195,SO50029,2071.4196
352,20221011,20221023,20221018,27234,SO50030,2071.4196
343,20221011,20221023,20221018,19421,SO50031,782.99
369,20221011,20221023,20221018,13896,SO50032,2443.35
356,20221011,20221023,20221018,12713,SO50033,2071.4196
354,20221011,20221023,20221018,15129,SO50034,2071.4196
373,20221011,20221023,20221018,24270,SO50035,2181.5625
356,20221012,20221024,20221019,27212,SO50036,2071.4196
379,20221012,20221024,20221019,16289,SO50037,2181.5625
379,20221012,20221024,20221019,17784,SO50038,2181.5625
369,20221012,20221024,20221019,18000,SO50039,2443.35
354,20221012,20221024,20221019,15043,SO50040,2071.4196
341,20221012,20221024,20221019,15841,SO50041,782.99
327,20221012,20221024,20221019,15770,SO50042,782.99
385,20221012,20221024,20221019,14398,SO50043,1000.4375
368,20221012,20221024,20221019,24162,SO50044,2443.35
327,20221012,20221024,20221019,26924,SO50045,782.99
370,20221013,20221025,20221020,16404,SO50046,2443.35
375,20221013,20221025,20221020,16408,SO50047,2181.5625
389,20221013,20221025,20221020,19197,SO50048,1000.4375
354,20221013,20221025,20221020,12745,SO50049,2071.4196
356,20221013,20221025,20221020,15035,SO50050,2071.4196
356,20221013,20221025,20221020,15127,SO50051,2071.4196
352,20221013,20221025,20221020,27206,SO50052,2071.4196
371,20221014,20221026,20221021,17811,SO50053,2181.5625
369,20221014,20221026,20221021,16412,SO50054,2443.35
383,20221014,20221026,20221021,19479,SO50055,1000.4375
325,20221014,20221026,20221021,15842,SO50056,782.99
323,20221014,20221026,20221021,15834,SO50057,782.99
381,20221014,20221026,20221021,14414,SO50058,1000.4375
385,20221014,20221026,20221021,14415,SO50059,1000.4375
362,20221014,20221026,20221021,15151,SO50060,2049.0982
377,20221014,20221026,20221021,24166,SO50061,2181.5625
373,20221014,20221026,20221021,24172,SO50062,2181.5625
371,20221014,20221026,20221021,24175,SO50063,2181.5625
377,20221014,20221026,20221021,24271,SO50064,2181.5625
358,20221014,20221026,20221021,15044,SO50065,2049.0982
377,20221014,20221026,20221021,24242,SO50066,2181.5625
341,20221014,20221026,20221021,26923,SO50067,782.99
339,20221014,20221026,20221021,26797,SO50068,782.99
371,20221015,20221027,20221022,17972,SO50069,2181.5625
358,20221015,20221027,20221022,12624,SO50070,2049.0982
362,20221015,20221027,20221022,12853,SO50071,2049.0982
362,20221015,20221027,20221022,15036,SO50072,2049.0982
339,20221015,20221027,20221022,15862,SO50073,782.99
356,20221015,20221027,20221022,27117,SO50074,2071.4196
356,20221015,20221027,20221022,15170,SO50075,2071.4196
379,20221015,20221027,20221022,24169,SO50076,2181.5625
368,20221015,20221027,20221022,24244,SO50077,2443.35
370,20221015,20221027,20221022,24251,SO50078,2443.35
379,20221015,20221027,20221022,24252,SO50079,2181.5625
354,20221016,20221028,20221023,27239,SO50080,2071.4196
341,20221016,20221028,20221023,19434,SO50081,782.99
325,20221016,20221028,20221023,20874,SO50082,782.99
333,20221016,20221028,20221023,19446,SO50083,782.99
362,20221016,20221028,20221023,12548,SO50084,2049.0982
373,20221016,20221028,20221023,24164,SO50085,2181.5625
368,20221016,20221028,20221023,24174,SO50086,2443.35
358,20221017,20221029,20221024,21613,SO50087,2049.0982
379,20221017,20221029,20221024,16393,SO50088,2181.5625
389,20221017,20221029,20221024,17778,SO50089,1000.4375
327,20221017,20221029,20221024,19423,SO50090,782.99
335,20221017,20221029,20221024,19436,SO50091,782.99
354,20221017,20221029,20221024,11378,SO50092,2071.4196
321,20221017,20221029,20221024,15781,SO50093,782.99
352,20221017,20221029,20221024,15184,SO50094,2071.4196
362,20221017,20221029,20221024,15178,SO50095,2049.0982
377,20221018,20221030,20221025,17978,SO50096,2181.5625
323,20221018,20221030,20221025,19447,SO50097,782.99
331,20221018,20221030,20221025,15843,SO50098,782.99
321,20221018,20221030,20221025,15852,SO50099,782.99
385,20221018,20221030,20221025,14385,SO50100,1000.4375
369,20221019,20221031,20221026,16310,SO50101,2443.35
